From,To,Start,Stop,Status,Duration,Filesize
FUNET,BILS,1457009618.62426,1457009633.12898,0,14.504,1048576000
FUNET,BILS,1457009702.97103,1457009716.41516,0,13.444,1048576000
FUNET,BILS,1457009790.23437,1457009805.52197,0,15.287,1048576000
FUNET,BILS,1457009897.71439,1457009910.4565,0,12.742,1048576000
FUNET,BILS,1457009980.12889,1457009992.96756,0,12.838,1048576000
FUNET,BILS,1457010062.31799,1457010075.0305,0,12.712,1048576000
FUNET,BILS,1457010146.67751,1457010159.69716,0,13.019,1048576000
FUNET,BILS,1457010230.62599,1457010245.04227,0,14.416,1048576000
FUNET,BILS,1457010317.02071,1457010329.98395,0,12.963,1048576000
FUNET,BILS,1457010403.67248,1457010416.94386,0,13.271,1048576000
FUNET,BILS,1457010485.74463,1457010501.46436,0,15.719,1048576000
FUNET,BILS,1457010571.46284,1457010585.75089,0,14.288,1048576000
FUNET,BILS,1457010659.48781,1457010677.73806,0,18.25,1048576000
FUNET,BILS,1457010748.48288,1457010760.96245,0,12.479,1048576000
FUNET,BILS,1457010829.58455,1457010843.94684,0,14.362,1048576000
FUNET,BILS,1457010913.07727,1457010925.99286,0,12.915,1048576000
FUNET,BILS,1457010993.85332,1457011006.36469,0,12.511,1048576000
FUNET,BILS,1457011074.82457,1457011094.24128,0,19.416,1048576000
FUNET,BILS,1457011163.45987,1457011177.41279,0,13.952,1048576000
FUNET,BILS,1457011245.45882,1457011258.53602,0,13.077,1048576000
FUNET,BILS,1457011328.19741,1457011341.17691,0,12.979,1048576000
FUNET,BILS,1457011410.54233,1457011427.33436,0,16.792,1048576000
FUNET,BILS,1457011497.62157,1457011514.37541,0,16.753,1048576000
FUNET,BILS,1457011587.80535,1457011600.93067,0,13.125,1048576000
FUNET,BILS,1457011672.78715,1457011686.61742,0,13.83,1048576000
FUNET,BILS,1457011756.01156,1457011773.35838,0,17.346,1048576000
FUNET,BILS,1457011852.15146,1457011866.19941,0,14.047,1048576000
FUNET,BILS,1457011938.14303,1457011951.70584,0,13.562,1048576000
FUNET,BILS,1457012023.74186,1457012038.27653,0,14.534,1048576000
FUNET,BILS,1457012112.24365,1457012129.66764,0,17.423,1048576000
FUNET,BILS,1457012199.13329,1457012213.10898,0,13.975,1048576000
FUNET,BILS,1457012283.09753,1457012295.91629,0,12.818,1048576000
FUNET,BILS,1457012369.00959,1457012383.89801,0,14.888,1048576000
FUNET,BILS,1457012452.58292,1457012471.90346,0,19.32,1048576000
FUNET,BILS,1457012544.89794,1457012557.23612,0,12.338,1048576000
FUNET,BILS,1457012631.02833,1457012643.56793,0,12.539,1048576000
FUNET,BILS,1457012715.237,1457012732.34244,0,17.105,1048576000
FUNET,BILS,1457012806.21101,1457012819.81146,0,13.6,1048576000
FUNET,BILS,1457012892.97851,1457012905.08256,0,12.104,1048576000
FUNET,BILS,1457012978.68321,1457012992.38575,0,13.702,1048576000
FUNET,BILS,1457013065.95215,1457013081.91147,0,15.959,1048576000
FUNET,BILS,1457013151.61936,1457013164.85896,0,13.239,1048576000
FUNET,BILS,1457013237.92484,1457013250.23318,0,12.308,1048576000
FUNET,BILS,1457013320.94755,1457013338.15295,0,17.205,1048576000
FUNET,BILS,1457013412.14054,1457013425.57961,0,13.439,1048576000
FUNET,BILS,1457013494.21744,1457013512.62073,0,18.403,1048576000
FUNET,BILS,1457013581.2872,1457013600.96084,0,19.673,1048576000
FUNET,BILS,1457013669.05265,1457013683.08953,0,14.036,1048576000
FUNET,BILS,1457013753.57259,1457013770.43535,0,16.862,1048576000
